text,true_label
The meals are very good. Especially plevlevisca; soka and dried meat are very successful.,0
I did not like the interior atmosphere; seems a little old to me.,0
The place is quite intimate and the ambiance is very pleasant. Simplicity prevails rather than exaggeration and ostentatiousness.,0
I recommend you try the dried meat. But their beers were a bit expensive.,0
Expensive place.,0
All meals were successful; I recommend.,1
Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,0
Great and chill place; ambiance was nice too.,0
The atmosphere of the place is very good; the bulgur pilaf with dried meat was very good; the quality of the dried meat is a little low.,0
The variety is less. Rice and dry meat are very good. The ravioli was not good.,0
Beautiful; cute; stylish and delicious food. It's a bit sad that it is used more like a restaurant than a book cafe; as it turns into a restaurant at a certain time of the evening; so they took us to a place in the back.,0
A nice place to drink coffee while reading a book. My meat dish arrived cold first. When I reported this to the waiter; they warmed it up and brought it; and then the meat was dry. I did not see the interest that I expected.,0
A very well designed cafe; The library looks very stylish. The menu is as you can see in the photo.,0
Nice and fresh ambiance.,0
Flat white is very tasty and affordable. The interior of the place is very nicely decorated; I was like amazed.,0
Interior and location are nice; but not as nice as other restaurant of the same company. We bought a strawberry brownie cake; my friend and I both had a bad stomach.,0
I tried coffee and a desert; all of them was not bad.,0
We went a few times for breakfast; we were quite satisfied. The place is really nicely decorated. Breakfast for two was understated and good. The service was smooth and the waiters were kind.,0
We preferred milkshake and smoothie. Chocolate sauce added to the blueberry milkshake. The smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,0
A cafe where books and coffee are combined very well.,0
Ambience is very nice but they don't let you work at the outside tables; that is a negative point.,0
The place is not very big; but there are enough tables outside as well; but we sat inside. The souffles from the name of the place were very nice.,0
This café was highly recommended by an Istanbul-based blogger for its soufflés. The unique 2D interiors and decorations caught my eye as soon as I entered. I opted for the Chocolate with Orange soufflé; while my husband chose the Chocolate with Blueberries. I must say; the taste was absolutely amazing.,0
This is one of my favorite cafes in Istanbul. As you can see on the menu; the soufflés are about 100 TL; the drinks could be more appropriate.,0
I can say that the lack of lactose-free milk is a big deficiency for me. Desserts were good.,0
Tasty; delicious soufflés!,0
There was a queue and the cafe was small. So you have to be willing to wait in line. But it was still a good experience for us. The soufflé was very sugary and after eating a little bit of mister. The gifts given were also very sweet and took us back to our childhood.,0
It's a very small and elegant place; its decor attracted me as I passed by. This cafe specializes in souffles of various flavors and the service they have is excellent and the staff are welcoming and cheerful.,0
Overrated souffles. It wasn't as nice as I expected.,0
I ordered the banana & white chocolate souffle. It was a little small but very tasty. They serve it with ice cream. The staff is also very polite and smiling.,0
It was worth getting up and going from Beylikduzu. Atmosphere 10/10,0
This is one of the best sufles I’ve ever eaten. Although it was package service; I like the presentation; taste and texture of the chocolate. Thank you Suflor Team! ,0
As a doner lover; it met my expectations in terms of price; taste and service. It is sure to increase the flavor in wood fire.,0
Service was bad. I think a few treats should be given.,0
High aroma. It is cooked completely on wood fire and without gas fueling. It turns very well.,0
Great doner; I liked it. Portions of it was enough too.,0
Seriously cheap and affordable price for those who want to eat delicious meat doner kebab.,0
Doner was overcooked so it was dry. We ordered ayran; it came late.,0
Price performance was satisfactory. Although it was wood fired it could have been better. Maybe doner can be asked to be a little more cooked.,0
The hygiene of the place was not very good.,0
Ambiance of the place is old and neglected. Doner was ok.,0
Its wood-fired doner kebab tastes different; it's one of the best doner meats in this area; and it's affordable; too. Congratulations to the business. I will visit once again.,0
The meat is DELICIOUS; the price is reasonable; but the service is poor.,0
Definitely do not go without a reservation; it was overcrowded. We ate very delicious pizzas; but waiting in line for 1 hour didn't make any sense.,0
I don't understand why people wait so long to eat an average pizza.,0
The dough and zucchini of the pizza were very well cooked. The place was a little noisy.,0
You can definitely eat the best pizza in Istanbul here. The location is very nice. A good place both in terms of variety and taste. But the prices are quite high; Be careful.,0
Best pizza in the area; very crowded in weekends.,0
The quality of the pizzas was worse than before. They made me wait for a while even though the tables were empty.,0
There are so many types of pizza; you are surprised which one you want to taste. I found it very successful in terms of taste. Atmosphere and service was good.,0
I tried the smoked ribeye pizza; the dough is thin and very tasty.,0
Crowded and expensive place.,0
No bad. It was very crowded; there was no lighting outside; so we could look at the menu with phone flashlights.,0
Excellent pizza and fine wine. Both food and beverage portions are large. I recommend.,0
